ncbiTaxID	Temp
55209	28.0
55214	30.0
55404	30.0
55504	30.0
55505	60.0
55508	22.0
55518	30.0
55583	30.0
55601	20.0
55758	30.0
55779	58.0
55802	85.0
55969	30.0
56055	32.5
56187	24.0
56193	30.0
56406	25.545454545454547
56407	25.75
56408	25.5
56409	25.2
56413	25.0
56417	25.0
56425	37.0
56426	36.0
56438	28.0
56454	26.0
56458	28.0
56460	28.0
56636	92.5
56641	25.0
56676	24.0
56730	27.5
56779	37.5
56780	35.0
56804	15.0
56807	12.5
56811	29.5
56812	20.5
56813	16.0
56818	29.33333333333333
56946	37.0
56957	70.0
57029	12.5
57037	37.0
57040	30.0
57043	28.0
57161	24.0
57171	37.0
57320	25.0
57480	30.0
57487	70.0
57489	30.0
57497	30.0
57498	28.0
57664	28.0
57704	33.5
57705	39.0
57706	37.0
57732	40.0
57975	33.5
58109	28.0
58116	29.0
58138	36.5
58169	30.0
58180	37.0
58291	24.5
58627	25.6
58634	26.0
58853	25.5
59201	35.08695652173913
59202	32.333333333333336
59203	32.333333333333336
59204	30.0
59205	32.333333333333336
59207	32.333333333333336
59277	30.0
59505	37.0
59561	37.0
59600	19.375
59602	20.0
59733	23.0
59737	30.0
59754	25.0
59803	-2.0
59814	29.25
59839	29.0
59842	29.0
59843	30.0
59845	37.0
59846	37.0
59893	29.0
60036	30.0
60131	20.0
60133	37.0
60169	25.5
60171	26.0
60172	26.0
60217	7.0
60442	34.0
60444	24.0
60450	29.0
60454	44.0
60489	30.0
60519	31.166666666666668
60520	32.333333333333336
60547	31.0
60548	28.666666666666668
60549	28.666666666666668
60550	28.0
60552	33.5
60847	40.0
60890	25.0
60893	37.0
60920	27.5
60921	30.0
60961	22.5
61015	28.0
61169	56.66666666666666
61171	37.0
61186	25.0
61235	24.75
61273	25.0
61592	37.0
61595	22.5
61635	30.0
61645	30.0
61646	33.5
61647	30.0
61648	31.666666666666668
61651	27.5
61652	33.5
61654	29.0
61858	45.0
62140	31.0
62319	37.0
62320	51.0
62322	28.666666666666668
62609	75.0
62977	30.0
63128	45.0
63186	35.0
63363	85.0
63400	24.25
63402	26.0
63405	27.0
63417	24.0
63561	35.0
63577	22.5
63592	20.0
63656	36.0
63658	31.0
63740	40.0
63959	30.0
64104	28.0
64160	70.0
64495	23.2
64518	24.0
64602	37.0
64608	24.0
64642	37.0
64702	35.0
64713	50.0
64970	30.0
64988	25.5
65058	37.0
65403	30.0
65505	29.0
65552	55.0
65553	28.0
65555	30.0
65655	30.0
65657	29.0
65741	33.5
65786	26.666666666666668
65811	25.0
66219	37.0
66229	30.0
66269	30.0
66270	29.0
66423	30.0
66424	30.0
66427	30.0
66821	25.0
66851	36.0
66852	37.0
66863	29.0
66869	30.0
66876	30.0
66898	30.0
66948	26.0
66969	34.666666666666664
67081	30.0
67255	30.0
67257	30.0
67293	30.0
67297	30.0
67312	30.0
67332	37.0
67339	30.0
67345	30.0
67358	30.0
67380	30.0
67381	30.0
67573	12.0
67574	28.0
67576	22.5
67581	30.0
67622	25.0
67760	85.0
67780	27.5
67824	37.0
67825	37.0
67826	34.666666666666664
67827	34.666666666666664
67855	33.5
68172	30.0
68182	30.0
68228	30.0
68247	30.0
68270	30.0
68272	30.0
68766	37.0
68825	42.5
68891	37.0
68892	37.0
68895	27.857142857142858
68909	47.0
68910	47.0
68911	45.0
69014	85.0
69208	30.0
69218	30.0
69219	31.666666666666668
69220	32.333333333333336
69223	30.0
69224	27.5
69280	37.0
69284	33.5
69322	15.0
69332	20.33333333333333
69360	25.0
69366	28.0
69368	28.0
69369	28.0
69370	28.0
69373	28.0
69395	27.5
69484	28.0
69488	24.33333333333333
69499	59.0
69527	37.0
69656	84.0
69666	25.0
69670	30.0
69771	25.0
69773	25.4
69780	24.0
69789	24.0
69823	37.5
69895	37.0
69966	35.0
69967	33.5
70255	37.0
70258	18.0
70448	20.0
70584	30.0
70586	28.0
70601	98.0
70611	37.0
70771	85.0
70775	30.0
70792	24.0
70856	28.0
70863	30.0
70864	25.0
70995	25.0
70996	28.33333333333333
70997	27.5
70998	25.0
71150	26.0
71237	33.833333333333336
71451	37.0
71452	37.0
71453	37.0
71518	37.0
71656	29.5
71657	28.33333333333333
71864	27.4
71997	84.0
71998	84.0
71999	28.0
72000	28.0
72027	24.0
72360	30.5
72361	29.0
72407	35.25
72556	29.0
72557	30.0
72758	37.0
72764	25.0
72803	85.0
72806	28.0
73001	23.8
73010	28.5
73098	29.0
73141	30.0
73499	25.0
73913	80.0
73919	72.5
74031	30.0
74035	22.666666666666668
74311	30.0
74312	30.0
74313	27.5
74314	26.0
74316	30.0
74318	22.5
74319	32.333333333333336
74329	30.0
74348	14.5
74349	16.0
74386	47.0
74404	26.0
74426	37.0
74661	30.0
74700	30.0
74703	37.0
74706	37.0
74722	26.0
74790	20.0
74969	35.25
75058	15.0
75105	29.0
75385	30.0
75588	30.0
75612	30.0
75658	37.0
75697	30.444444444444443
75736	25.0
75906	80.0
75985	37.0
76009	37.0
76112	30.0
76113	30.0
76122	37.0
76405	25.0
76489	41.0
76517	37.0
76588	27.5
76594	23.5
76595	28.0
76633	55.0
76636	28.0
76637	28.0
76728	29.5
76731	35.0
76756	28.0
76759	30.0
76761	30.0
76776	30.0
76832	37.0
76857	37.0
76860	37.0
76887	85.0
76891	27.5
76935	37.0
76947	30.0
76980	32.0
77022	20.0
77044	24.8
77097	25.428571428571427
77098	25.666666666666668
77298	30.0
77635	37.0
77768	37.0
77777	30.0
78057	33.5
78120	37.0
78229	29.33333333333333
78257	37.0
78258	37.5
78327	30.0
78342	37.0
78343	37.0
78344	37.0
78345	40.0
78346	40.0
78398	29.0
78448	37.0
78543	30.0
78544	30.0
78579	47.5
78587	27.5
78898	24.0
79209	28.0
79263	31.0
79264	34.0
79269	59.0
79329	23.5
79601	70.0
79604	37.0
79681	32.0
79858	20.0
79879	30.0
79880	31.58333333333333
79882	30.0
79929	65.0
79967	28.5
80637	23.0
80679	27.5
80745	18.83333333333333
80816	32.0
80842	32.0
80866	30.0
80867	27.5
80868	28.666666666666668
80869	27.666666666666668
80878	28.83333333333333
80881	28.25
81033	30.0
81037	30.0
81406	37.0
81408	55.0
81409	35.0
81417	42.0
81459	23.0
81462	53.75
81467	37.0
81468	37.0
81475	27.5
81479	15.0
81569	20.0
81816	17.5
81857	30.0
81858	37.0
81947	34.666666666666664
82135	37.0
82346	28.0
82347	37.0
82380	29.0
82508	25.5
82522	26.0
82525	20.0
82541	33.5
82633	32.333333333333336
82688	33.5
82801	29.0
82803	25.0
82805	30.0
82806	33.5
82977	28.0
82983	28.5
82985	29.5
82987	30.0
82988	30.0
82989	30.0
82990	29.0
82991	30.0
82992	30.0
82993	30.0
82996	27.666666666666668
83171	85.0
83184	20.0
83219	22.5
83262	30.0
83263	33.5
83265	30.0
83332	37.0
83333	37.0
83334	37.0
83451	28.057142857142857
83456	28.0
83460	30.0
83526	34.666666666666664
83552	34.5
83555	37.0
83558	37.0
83560	37.0
83564	30.0
83615	36.0
83617	30.0
83619	33.5
83683	46.5
83684	37.0
83784	29.166666666666668
83984	37.0
83986	39.5
84022	30.0
84023	37.0
84029	36.0
84032	60.0
84096	30.0
84109	37.0
84110	40.0
84112	37.5
84156	82.0
84158	27.25
84163	37.0
84377	38.0
84378	38.0
84405	53.25
84521	37.0
84531	29.0
84594	32.5
84599	85.0
84632	28.0
84633	28.0
84698	34.25
84753	20.0
84757	28.0
84980	10.0
85044	30.0
85075	25.0
85085	26.5
85402	37.0
85581	25.0
85682	30.0
85683	26.0
85698	33.208333333333336
85701	35.0
85831	37.0
85874	58.0
85968	37.0
85982	20.0
85991	37.0
86102	21.0
86103	21.0
86104	28.0
86166	60.0
86170	55.0
86173	22.5
86175	31.75
86176	27.0
86177	30.0
86179	30.0
86180	26.5
86182	26.0
86184	30.25
86185	25.0
86193	30.0
86265	30.0
86304	30.0
86342	30.0
86660	37.0
86664	27.0
86665	47.5
86666	31.666666666666668
86668	28.0
86836	26.0
86837	26.0
86838	26.0
86840	30.0
86956	30.0
87461	29.0
87541	37.0
87883	33.5
88058	30.0
88189	67.5
88190	67.5
88233	30.0
88373	28.0
88374	28.0
88376	28.0
88431	37.0
88688	28.0
88719	37.0
88724	41.5
89053	33.5
89059	30.0
89061	31.75
89065	30.0
89093	39.66666666666666
89152	37.0
89153	37.0
89154	30.0
89184	30.0
89187	30.0
89489	24.0
89584	29.33333333333333
89784	54.333333333333336
89916	20.0
89926	25.0
89928	25.0
89929	15.833333333333334
89967	9.0
89968	30.0
89969	30.0
90004	26.0
90239	33.5
90240	36.0
90241	34.25
90244	34.666666666666664
90245	35.5
90323	72.0
90732	30.0
91191	20.0
91352	37.0
91353	37.0
91360	31.0
91560	39.0
91623	22.5
91624	27.5
91625	25.0
91822	37.0
91823	37.0
91890	37.0
91891	26.5
91892	37.0
91915	30.0
92172	26.0
92442	26.5
92645	32.0
92647	30.0
92952	25.0
93063	27.0
93218	35.25
93219	30.5
93220	37.5
93221	37.5
93222	35.833333333333336
93378	37.0
93466	75.0
93591	25.0
93973	22.5
94009	57.5
94132	30.0
94136	30.0
94138	37.0
94254	28.0
94255	28.0
94626	30.0
94627	30.0
94694	88.0
94868	20.0
94869	21.0
95149	37.0
95162	30.0
95300	30.0
95485	30.0
95486	30.0
96228	30.0
96229	30.0
96230	30.0
96241	30.875
96345	17.5
96473	32.333333333333336
96565	37.0
96773	33.5
96941	6.75
97084	25.0
97093	24.0
97096	26.0
97098	25.0
97393	42.0
97477	57.5
97478	37.0
98513	28.0
98672	28.0
99286	15.0
99594	65.0
99675	29.666666666666668
99807	37.0
99822	37.0
99907	29.5
100053	30.0
100176	37.0
100468	32.5
100716	25.0
100884	37.0
100886	37.0
100951	22.916666666666668
101070	29.0
101192	35.5
101201	24.90909090909091
101383	15.0
101385	20.0
101480	27.0
101564	30.0
101571	32.333333333333336
102001	24.0
102109	30.0
102618	37.0
102684	37.0
102862	34.666666666666664
102884	30.0
102886	37.0
103618	37.0
103621	37.0
103731	28.0
103810	37.0
103816	31.75
103817	28.0
103836	50.0
103855	36.0
103892	37.0
104097	26.5
104098	28.0
104099	27.5
104100	28.0
104101	26.0
104268	31.5
104270	14.833333333333334
104336	28.0
104341	20.0
104355	20.0
104402	26.0
104628	37.0
104663	30.0
104955	38.0
105219	29.0
105229	50.0
105231	20.0
105420	17.5
105422	22.5
105483	52.5
105696	24.125
105751	30.5
105841	37.0
105972	30.0
106018	26.0
106147	37.0
106207	37.0
106370	28.0
106578	70.0
106590	27.0
106634	30.0
106648	30.5
106654	30.0
107401	30.0
108003	30.0
108007	62.5
108015	28.0
108028	34.666666666666664
108328	52.5
108486	37.0
108528	30.0
108572	24.0
108819	55.0
108980	29.0
108981	32.5
109258	60.0
109327	37.0
109465	35.0
109472	37.0
109790	33.5
110163	88.0
110164	88.0
110321	27.5
110505	42.0
110539	30.5
110578	37.0
110845	37.0
110935	28.0
111015	36.0
111105	37.0
111501	27.5
111564	30.0
111955	80.0
112002	25.0
112009	32.5
112140	29.0
112234	27.75
112248	35.0
112331	25.0
112900	35.0
112901	30.0
113107	37.0
113288	22.25
113557	30.0
113559	26.5
113560	28.0
113561	28.0
113562	28.0
113563	28.0
113564	28.0
113565	28.0
113566	28.0
113567	28.0
113568	26.5
113570	28.0
113571	26.75
113608	26.0
113653	88.0
114090	30.0
114249	52.5
114259	33.5
114376	90.0
114404	25.0
114497	24.0
114524	25.75
114525	25.0
114527	37.0
114529	37.0
114628	40.0
114652	37.0
114840	26.0
115335	50.0
115541	30.0
115542	31.75
115544	35.0
115545	37.0
115551	30.0
115553	30.0
115555	30.0
115561	30.0
115778	24.0
115781	29.0
115852	25.0
115979	32.5
116085	41.0
116089	39.5
116090	65.0
116849	30.0
117187	25.0
117207	37.0
118000	36.0
118060	37.0
118126	27.5
118748	36.0
119000	30.0
119072	75.0
119206	37.0
119219	29.5
119224	29.75
119394	72.5
119434	40.0
119484	37.0
119641	22.5
119644	25.5
119858	30.0
119863	32.0
119864	25.0
119981	37.0
120044	28.0
120107	30.0
120213	19.0
120298	19.0
120370	37.0
120577	37.0
120956	37.0
120957	30.0
120959	35.0
120962	50.0
121163	37.0
121235	25.571428571428573
121277	90.0
121290	30.0
121292	22.5
121616	29.0
121620	29.0
121719	25.0
121734	30.0
121872	50.0
122355	25.0
122358	32.5
122368	24.0
122960	57.5
123214	73.0
123320	25.5
123783	50.0
123812	37.0
123824	37.0
123841	39.5
123899	36.5
124225	36.0
124798	28.0
125288	28.0
125614	27.5
125627	25.0
126156	25.0
126157	26.5
126385	36.125
126569	30.0
126673	33.5
126734	37.0
126738	80.0
127886	37.0
127891	37.0
128442	24.166666666666668
128780	32.5
128785	33.5
128944	34.666666666666664
129338	48.25
129578	26.5
129789	37.0
129817	30.0
129847	30.0
129958	71.0
129985	32.5
130081	37.0
130788	37.0
130814	25.0
131109	37.0
131112	37.0
131113	25.0
131540	12.35
131568	29.0
132132	37.0
132249	39.5
132473	30.0
132476	33.5
132919	22.5
132925	15.0
132926	4.0
133270	65.0
133448	35.25
133453	55.0
133552	22.0
133926	37.0
134034	37.0
134375	29.58333333333333
134533	29.33333333333333
134534	31.0
134537	30.0
134821	36.0
134964	32.5
134984	33.5
135080	37.0
135083	40.0
135487	33.5
135577	30.0
135626	21.0
135735	28.0
135739	45.0
135740	40.0
135826	25.0
135948	28.0
135950	28.0
136094	85.0
136100	29.33333333333333
136160	47.5
136274	22.0
136468	26.0
136857	33.0
137265	29.0
137266	28.0
137267	28.0
137357	37.0
137545	30.0
137584	25.6
137591	30.0
137658	30.0
137733	37.0
137778	37.0
137779	30.0
137838	37.0
138074	25.0
138279	25.0
138282	24.0
138336	32.0
138563	37.0
138853	30.0
139021	29.33333333333333
139207	85.0
139438	38.5
139639	24.0
140312	26.0
140314	30.0
141349	37.0
141389	30.0
141451	27.5
141949	37.0
142461	26.0
142586	37.0
142588	37.0
142842	38.0
142877	30.0
143223	28.0
143224	25.0
143361	37.0
143387	37.0
143388	37.0
144022	30.0
144026	27.5
144053	37.0
144055	32.333333333333336
144178	37.0
144184	37.0
144185	28.0
144191	29.33333333333333
144550	37.0
145261	58.333333333333336
145262	63.75
145263	60.0
145285	33.5
145287	23.0
145391	37.0
145393	30.0
145458	25.5
145483	13.5
145854	28.0
145857	28.0
146017	37.0
146018	37.0
146020	39.5
146021	39.5
146035	28.0
146826	50.0
146919	40.0
146922	30.0
146939	37.0
146940	33.5
147206	37.0
147207	37.0
147248	30.0
147645	33.5
147709	20.0
147802	37.0
147809	37.0
148447	29.33333333333333
148448	39.5
148449	40.0
148453	32.0
148454	37.9
148604	39.6
148813	25.0
148814	30.0
148942	37.0
149015	37.0
149016	37.0
149710	30.0
150025	29.33333333333333
150026	29.33333333333333
150033	37.0
150052	29.2
150053	29.2
150054	37.0
150055	37.0
150056	33.5
150120	15.0
150121	28.0
150123	28.0
150146	20.0
150172	20.0
150240	37.0
150248	62.0
150723	31.5
150829	30.0
150832	22.0
151081	27.5
151276	37.0
151414	28.1
151781	37.0
151783	33.0
151784	36.333333333333336
152142	31.0
152260	55.0
152268	37.0
152297	29.0
152331	31.5
152332	30.0
152335	32.333333333333336
152475	30.0
152480	29.33333333333333
152490	37.0
152500	33.3
152794	35.0
153026	25.0
153151	60.0
153266	20.0
153267	20.0
153493	37.0
153496	30.0
153622	27.0
153721	25.0
153731	28.0
153971	36.0
154046	37.0
154117	30.0
154288	37.0
154621	37.0
154981	30.0
155042	30.0
155085	37.0
155192	36.0
155322	35.0
155416	20.0
155615	37.0
155617	34.666666666666664
155618	34.666666666666664
155651	25.0
155680	37.0
155863	62.5
155866	30.8
155892	27.5
156202	55.0
156203	55.0
156205	35.0
156457	37.0
156892	37.0
156976	37.0
156977	28.0
156978	37.0
156979	32.333333333333336
156980	28.0
156981	28.0
156994	26.5
157076	28.0
157225	37.0
157227	32.5
157228	22.5
157463	30.0
157592	31.0
157687	37.0
157688	37.0
157691	37.0
157692	37.0
157733	32.5
157779	27.5
157784	47.0
157838	37.25
157910	30.0
158080	37.0
158484	37.0
158500	30.0
158627	30.0
158787	39.0
158822	33.5
158836	30.0
158847	37.0
158849	37.0
158850	34.333333333333336
158877	33.5
158897	30.666666666666668
158898	33.5
158899	25.0
159290	37.0
159291	37.0
159292	37.0
159450	29.0
159728	28.0
160233	90.0
160386	30.0
160396	32.5
160404	41.0
160453	37.0
160454	37.0
160487	39.5
160660	33.5
160661	25.0
160799	28.0
160825	30.0
161154	70.0
161156	75.0
161360	20.0
161398	31.0
161493	28.0
161879	37.0
161890	37.0
161895	37.0
161896	35.25
161899	37.0
162169	28.0
162209	33.5
162425	32.09090909090909
162426	28.0
163003	88.0
163011	26.0
163202	37.0
163359	35.75
163361	14.0
163665	37.0
163869	27.0
163874	26.0
163877	25.83333333333333
163879	31.0
164330	28.0
164348	30.0
164393	24.0
164451	90.0
164452	86.25
164546	35.0
165096	30.0
165179	37.0
165694	36.0
165813	40.0
165814	28.0
166485	57.5
166486	37.0
166633	24.0
166793	30.0
166939	37.0
167481	30.0
167642	30.0
167964	55.0
168275	20.0
168379	30.0
168384	37.0
168469	30.0
168695	23.125
168697	25.0
168935	26.0
169050	23.9
169134	28.5
169176	30.0
169177	31.0
169292	37.0
169388	26.0
169427	28.666666666666668
169430	29.0
169435	37.0
169438	31.0
169507	26.0
169669	28.0
169679	32.0
169760	28.0
169765	37.0
169960	28.0
170367	32.5
170573	37.0
170623	30.0
170652	28.0
170673	30.0
170679	27.0
170994	37.0
171121	62.5
171194	28.0
171284	37.0
171383	28.0
171438	29.0
171523	37.0
171674	38.25
171695	70.0
171864	68.0
171865	30.0
172042	29.0
172043	30.0
172044	33.5
172045	29.5
172049	78.0
172371	25.5
172713	33.5
172827	56.25
173053	26.5
173363	25.0
173364	26.5
173366	27.0
173480	30.0
173509	22.5
173676	26.0
173990	32.125
174587	28.33333333333333
174709	37.0
175570	29.0
175628	33.5
175696	70.0
176090	37.0
176102	24.0
176275	24.928571428571427
176290	26.5
176291	30.125
176292	27.5
176598	55.0
177400	50.0
177439	10.0
177972	35.0
178214	37.0
178306	100.0
178340	30.0
178355	10.5
178356	10.5
178606	36.8
178774	30.0
178900	27.0
179095	27.25
179467	25.0
179636	30.0
179637	38.5
179819	30.0
179838	33.5
179879	31.25
179995	37.0
180195	27.5
180282	35.0
180311	37.0
180344	37.0
180434	34.2
180441	17.5
180588	22.5
180776	24.0
181070	29.0
181073	23.666666666666668
181486	92.5
181487	37.0
181663	28.0
182096	25.0
182136	26.666666666666668
182141	23.5
182180	28.0
182210	27.5
182220	30.0
182264	37.5
182270	30.0
182411	58.0
182455	50.0
182640	29.0
182710	30.0
182773	50.5
183417	34.666666666666664
183795	30.0
183916	37.0
184064	52.5
184065	35.0
184067	37.0
184072	33.5
184077	28.0
184250	37.0
184607	25.0
184748	30.0
184755	27.5
184870	37.0
184882	28.0
184917	30.0
185007	37.75
185008	37.0
185293	30.0
185294	30.0
185300	30.0
185761	37.0
185951	22.0
186116	62.25
186192	67.5
186497	100.0
186571	31.0
186651	40.0
187101	37.0
187137	60.0
187145	60.0
187304	26.0
187328	37.0
187420	65.0
187452	27.0
187868	26.5
187880	88.0
187981	33.5
188144	21.0
188872	30.0
188913	37.0
188915	37.0
188932	17.5
188937	37.5
189381	33.5
189382	33.5
189425	28.0
189426	28.0
189722	37.0
189723	37.0
189966	32.5
190192	98.0
190305	22.5
190308	22.5
190310	22.5
190387	25.0
190655	36.333333333333336
190721	34.25
190892	28.666666666666668
190893	30.0
190895	26.0
190897	28.0
190898	30.0
190905	29.33333333333333
190906	30.0
190974	37.0
190975	37.0
190976	37.0
191026	32.5
191027	45.0
191390	30.0
191493	37.0
191495	32.5
191564	20.0
191577	30.0
191579	20.0
191610	37.0
191770	38.5
192387	55.0
192389	32.333333333333336
192812	33.5
192814	26.0
192843	25.0
192904	26.5
192952	35.0
194196	37.0
194197	37.0
194326	30.0
194702	37.0
195088	19.0
195103	37.0
195108	24.0
195522	87.5
195907	20.0
195930	34.5
196023	31.75
196024	33.5
196064	26.0
196164	36.0
196180	60.0
196588	50.0
196627	28.0
196907	40.0
196914	29.33333333333333
197054	28.0
197162	51.66666666666666
197183	28.0
197221	57.0
197345	30.0
197482	23.0
197575	37.0
198092	30.0
198093	29.33333333333333
198119	30.0
198312	30.0
198347	5.0
198467	57.5
198480	20.0
198481	26.0
198482	31.0
198483	33.5
198484	32.0
198616	30.0
198618	30.0
198620	30.0
198703	70.0
198706	30.0
198815	30.0
198832	26.0
199136	32.5
199591	37.57142857142857
199592	27.5
199596	20.0
200252	27.5
200253	27.5
200254	28.0
200413	37.0
200415	72.5
200450	32.5
200451	24.5
200452	30.0
200475	17.5
200476	37.0
200616	40.0
200618	30.0
200904	38.5
200989	37.0
201829	30.0
201973	62.5
201975	59.0
202604	65.0
202611	32.5
202747	25.0
202751	37.0
202752	34.666666666666664
202772	30.0
202789	37.0
202950	30.2
202951	30.0
202952	31.75
202954	33.5
202955	30.0
202956	31.75
203119	58.333333333333336
203120	30.666666666666668
203122	30.0
203192	30.0
203263	37.0
203264	37.0
203404	30.0
203471	50.0
203482	37.0
203523	27.0
203699	29.0
204038	26.0
204039	30.0
204046	55.0
204072	30.0
204470	47.5
204516	37.0
204536	68.0
205326	10.0
205327	6.0
205328	10.0
205332	27.0
205844	30.0
205941	26.5
206041	20.0
206043	37.0
206403	29.0
206506	33.8
206542	26.0
206665	45.0
207340	32.5
207949	27.5
207954	26.0
208224	30.0
208479	37.0
208480	37.0
208602	33.5
208958	31.25
209252	28.0
209274	30.0
209285	50.0
209389	30.0
209639	37.0
209880	37.0
209882	37.0
210512	15.0
211113	30.0
211114	37.0
211146	28.0
211460	28.1
211502	37.0
211586	30.0
211589	30.0
212021	13.0
212667	29.75
212818	26.0
213185	75.0
213224	55.0
213248	22.0
213419	65.0
213554	37.0
213585	37.5
213588	50.0
213783	22.5
214095	37.0
214325	34.666666666666664
214326	31.75
214473	30.0
214482	37.0
214851	37.0
214853	37.0
214856	37.0
214888	32.0
214905	50.0
215200	37.0
215221	29.0
215578	30.0
215580	46.0
215590	27.2
215690	32.5
216142	26.0
216427	34.5
216432	25.0
216465	20.0
216778	33.5
216816	39.0
216903	29.75
216932	30.0
216933	30.0
216934	32.0
216935	37.0
216936	32.0
216938	32.0
216942	32.0
216944	30.0
216945	32.0
216946	30.0
217031	35.0
217159	38.0
217169	27.5
217203	33.25
217204	32.9
217215	30.0
217219	27.5
217511	30.0
218139	37.0
218144	34.666666666666664
218205	55.0
218284	35.0
218490	22.0
218538	37.0
218633	25.0
218672	25.0
218673	25.0
218936	30.0
219182	26.0
219301	31.0
219314	25.0
219571	25.0
219572	25.0
219574	30.0
219745	37.0
220343	30.0
220668	37.0
220697	22.0
220714	30.0
220753	35.0
220754	30.0
220927	37.0
221027	37.0
221109	30.0
221126	22.0
221822	28.0
221992	30.0
222534	28.0
222805	31.0
223182	47.5
223527	27.5
223786	55.0
223788	72.5
223789	30.0
223900	32.5
223919	37.0
223958	34.0
224324	85.0
224325	81.5
224402	37.5
224999	47.5
225084	27.5
225144	32.5
225196	22.0
225325	28.0
225326	28.0
225327	28.0
225345	30.0
225762	29.0
225848	12.5
225894	25.0
225906	30.0
225915	30.0
225917	30.0
225937	36.0
225991	33.7
225992	28.75
225999	23.0
226011	40.0
226900	37.0
227084	22.0
227138	45.0
227316	27.75
227319	37.0
227476	52.5
227598	80.0
227865	50.0
227924	60.0
227942	37.0
227943	37.0
227944	37.0
227945	37.0
228229	37.0
228230	33.5
228576	30.0
228603	37.0
228604	37.0
228745	75.0
228955	16.0
228956	23.0
228957	22.0
228958	22.0
228959	22.0
229007	32.5
229037	37.0
229203	20.0
229204	15.0
229205	15.0
229480	28.0
229535	24.5
229549	33.5
229731	43.5
229919	50.0
229920	37.0
229921	37.0
229980	85.0
230088	30.0
230089	30.0
230091	28.0
230310	27.5
230356	40.0
230361	39.0
230470	51.66666666666666
230495	30.0
230667	33.5
231049	32.333333333333336
231053	28.0
231233	37.0
231434	30.0
231439	35.0
231440	35.0
231447	35.0
231455	27.5
232216	29.5
232259	25.0
232270	55.0
232846	33.5
233100	30.0
233316	23.58333333333333
233583	30.0
234613	26.5
234828	32.0
234834	29.0
234835	28.0
235909	62.5
235931	35.0
235932	49.333333333333336
235985	25.0
236100	27.5
236234	26.0
236753	37.0
236814	31.25
237018	30.0
237019	26.5
237069	38.5
237258	30.0
237373	24.0
237446	37.0
237576	37.0
237609	21.5
237610	33.5
237656	25.0
237679	30.0
238012	33.5
238013	32.333333333333336
238015	37.0
238540	20.0
238834	7.0
238836	17.0
238991	65.0
239935	37.0
239974	28.0
240015	31.0
240125	37.0
240167	77.5
240169	72.5
240237	30.0
240302	35.0
240303	32.0
240412	31.0
240427	29.0
240495	30.0
241145	20.5
241244	30.0
241555	37.0
242159	20.0
242230	37.0
242600	26.0
242619	37.0
242750	37.0
243061	33.5
243159	29.25
243160	37.0
243164	27.5
243232	85.0
243274	80.0
243690	28.0
243956	31.5
244292	32.5
244366	33.5
244566	30.0
244573	32.5
244592	26.0
244734	28.0
244735	28.0
245160	30.0
245188	25.0
245294	32.5
245836	28.0
246144	37.0
246167	28.0
246194	71.0
246264	75.0
246272	37.0
246432	30.0
246613	29.0
246618	39.0
246786	33.5
246787	37.0
247333	30.666666666666668
247480	60.0
247482	37.75
247523	23.5
248316	37.0
248452	22.0
248552	37.0
248742	20.0
248902	28.0
248903	30.0
248905	24.0
248906	22.0
248907	26.5
249058	33.5
249188	37.0
249189	13.5
249351	20.0
249352	20.0
249403	13.5
249408	12.5
251747	26.5
252130	37.0
252230	30.0
252246	55.0
252307	28.5
252474	30.0
252514	46.0
252583	30.0
252740	24.0
252966	50.0
252967	29.0
252970	29.33333333333333
253108	39.0
253184	25.0
253245	29.0
253314	27.5
253703	12.5
254161	30.0
254246	37.0
254247	37.0
254356	16.0
254358	37.0
254408	30.0
254758	33.75
254759	33.75
254785	37.0
254786	37.0
254787	25.0
254788	25.0
254793	27.5
255045	29.0
255205	28.5
255215	25.0
255247	30.0
255507	32.5
255616	34.5
255723	37.0
256034	27.0
256037	27.0
256323	25.5
256324	26.25
256701	29.0
256821	36.0
257281	37.0
257440	30.0
257446	37.0
257454	22.0
257627	20.0
257708	35.0
257758	37.0
257772	37.0
257984	28.0
258050	26.5
258224	37.0
258256	30.0
258475	37.0
258515	37.0
258591	33.75
258723	38.5
259059	30.0
259354	29.0
259564	23.45
260085	25.0
260554	28.0
260714	37.0
261290	38.0
261291	40.0
261302	30.0
261467	30.0
261654	28.0
261934	26.0
261964	33.5
262004	22.0
262005	24.0
262076	37.0
262077	33.5
262208	34.0
262209	29.33333333333333
262320	18.0
262325	30.0
262543	36.0
262898	28.0
263067	31.0
263475	27.5
263723	32.0
263724	32.0
263818	20.0
263819	29.0
263852	30.0
263908	37.0
263909	37.0
264023	25.0
264251	32.0
264462	30.0
264463	30.0
264483	20.0
264574	29.0
264635	37.0
264636	36.0
264637	36.0
264641	36.0
264697	32.333333333333336
264736	14.0
264739	22.5
264951	50.0
265072	42.0
265175	37.0
265425	32.5
265426	17.5
265470	60.0
265477	45.0
265546	50.0
265606	29.0
265668	26.83333333333333
265726	28.0
265948	55.0
265959	30.0
266009	36.0
266061	30.0
266062	30.0
266121	29.0
266128	33.5
266748	18.9
266749	21.5
266805	30.0
266809	24.0
266835	30.0
266854	30.0
266892	37.0
266951	30.0
266952	30.0
267125	33.0
267128	33.5
267135	31.75
267212	37.0
267363	37.0
267364	37.0
267375	26.0
267377	37.5
267633	30.0
267736	37.0
267746	47.5
267748	30.0
267800	34.5
267818	30.1
267869	25.0
268404	30.0
268410	30.0
