Name	Strain	Temp	ncbiTaxID	Source_ID	Superkingdom	Phylum	Class	Order	Family	Genus
Yersinia pestis	EV76_Vwa+	37.0	632	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Yersinia pestis	EV76_Vwa+	37.0	632	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Yersinia pestis	EV76_Vwa+	37.0	632	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Yersinia pestis	EV76_Vwa+	37.0	632	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Yersinia pestis	EV76_Vwa+	37.0	632	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Yersinia pestis	EV76_Vwa+	37.0	632	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Yersinia pestis	EV76_Vwa+	37.0	632	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Yersinia pestis	EV76_Vwa+	37.0	632	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Yersinia pestis	EV76_Vwa+	37.0	632	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Yersinia pestis	EV76_Vwa+	37.0	632	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Yersinia pestis	EV76_Vwa+	37.0	632	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Yersinia pestis	EV76_Vwa+	37.0	632	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Yersinia pestis	EV76_Vwa+	37.0	632	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Porphyromonas gingivalis	W83	37.0	242619	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Porphyromonas gingivalis	W50	37.0	1125722	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
