random_state	C	epsilon	TestR2	TestRMSE	ValR2	ValRMSE	TrainR2	TrainRMSE
0	6	0.07722827422411799	157	18	0.0017341589527337256	0.11302540834512174	0.002363646491908301	-0.28065850790771774	5.273571338743759	0.5906001829217721	8.929350573036364	0.7878822999565841	4.740784815939381
1	1	0.026108898907013463	97	35	0.00034041507925378604	0.06481908677495768	0.20140853428560848	-0.20343482674445235	10.422442707131145	0.1656356738334418	5.325608462782955	-0.14407986779088122	10.922404386049253
2	10	0.07944711978738365	235	74	2.569912314697219	0.10480186377510459	0.35515822715728823	-2.3637512689329863	10.321441888886403	0.7298196301741038	9.180258580386251	0.7680867841807844	5.027701523078821
3	2	0.0732231777437282	304	16	0.0005611715562230891	0.15804047899771595	8.811435820792369e-06	0.6171503518089965	5.818061283020169	0.6780872888144935	12.185344912327192	0.5977050387022959	5.008414147753229
4	5	0.07428024308924833	275	33	8.790378895634488e-08	0.06672131140057753	1.402863722668995e-07	-0.3059739748334931	24.00421149065978	0.26848147738132044	9.051388180037009	0.23325153119843123	7.382959558418397
5	5	0.040365524721472715	79	37	0.0009752183802460325	0.04772768627764021	0.006362409088033859	0.12347640387136427	6.046905107275709	0.12040604207388206	3.174434223182517	0.23729168361631148	9.202030340882189
6	10	0.070541063498223	257	74	0.1613400655398166	0.11191429809204156	0.0025063559988367126	-0.21952392661187337	4.109297154956295	0.5390650464157789	9.863290408015617	0.7669737426203374	5.239204234631574
7	2	0.0811317784250855	391	37	6.179292379313455e-08	0.028243070627225423	0.26329686528437785	0.23207103631504422	6.256237573730049	0.3839961298675394	8.884565467928224	0.6189160768042837	7.276110905646107
8	9	0.09353773056444117	387	15	1.1493590590208897e-05	0.04442736695545056	0.11219179176238003	-1.380333228373145	8.22965174758927	0.3275848988846103	3.817139029946103	0.22756470742325463	9.644668559997825
9	6	0.03346667495366785	192	74	1.8097988730992855e-05	0.015305816462797056	9.165501042608816e-08	-14.19909568727315	5.78594615176562	0.020420214599823905	11.488717713249445	0.10143700984229143	9.798345548582747
