random_state	max_depth	learning_rate	n_estimators	min_child_weight	gamma	subsample	reg_lambda
1	6	0.0827742444726707	386	31	0.001347197905925915	0.17713265821250726	0.2487797233148127	0.8613170571021119	7.695856927449402	0.8900978969139923	7.682854764099132	0.8460161093686835	6.584061241544458
2	9	0.09979387489863534	393	39	1.3895999952448772	0.137623729520995	0.4498680628213229	0.857721169336982	7.800703003922793	0.8773217700056025	8.530183605529057	0.8480710015518829	6.389776075568899
3	9	0.0485901133670548	313	31	0.03459956136835081	0.1548109980839741	7.859340963572297e-08	0.8676903258967618	7.494486218221022	0.8584501415313172	8.625273219619814	0.8236739641930021	7.224991228164094
4	10	0.045657467640703525	392	21	1.422918902493176e-05	0.1994421279238851	6.941471425947245e-05	0.8866400934125526	6.927106933542018	0.8983453146310015	7.567031783421358	0.9067517554141098	5.135887025789857
5	6	0.051817192230563136	379	24	2.6858754990748033e-05	0.1570786047460384	0.074899358998643	0.8768216354564721	7.122378608938505	0.865794340812676	8.793499892116666	0.859869982664963	6.216522069322383
6	10	0.050764679450650475	271	15	1.1018102224073445e-07	0.16779933534886204	4.73379178441859e-05	0.8600730472842789	7.482489401351252	0.8726499724336136	8.168709809629066	0.8861265992898077	6.1913593336433275
7	9	0.04221382477830569	247	53	4.646187006037819e-06	0.16039349317900528	0.042296679998419795	0.8502931861921738	7.728182282701765	0.859064547588256	9.161905061494709	0.807195478513858	7.600278832694778
8	9	0.08112604542656793	154	19	4.116183241725786e-08	0.11376952505312626	0.005004960750451281	0.8691473261086101	7.291020729347296	0.8812460960473217	8.232560302455655	0.8586859678761493	6.6175472669597575
9	10	0.04933783647188775	198	24	0.003091098440263446	0.12468685398121306	0.0007500688171106257	0.8744578794321614	7.215268934061519	0.8711969020954473	8.419737008125244	0.8418007295038565	6.877985607988428
10	8	0.08755249691307275	328	37	2.590469534478729	0.09550301363499095	4.763011625588456e-08	0.8506111707462133	7.8954798086337545	0.8866600935308799	8.419785713045687	0.8259006879216111	7.265902763013245
